country,city_name,name,address,rating,reviews_count,phone,website,business_type,hours,latitude,longitude,place_id,scraped_at
Poland,Krakow,"Moto-Top s.c. Dukała A., Kulig K.","Ojcowska 103, 31-344 Kraków, Poland",4.6,125,+48 12 659 07 71,http://www.moto-top.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.1024557,19.8830378,ChIJ9SBH0l1DFkcRA_EW0Qyuphw,2025-10-25T02:59:31.094455
Poland,Krakow,Moto-trip,"Drewniana 4, 30-556 Kraków, Poland",4.6,627,+48 786 201 230,http://www.motocykle-krakow.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.0341111,19.9715556,ChIJZSdaiKtEFkcRW0Cy6ULVdyw,2025-10-25T02:59:31.094499
Poland,Krakow,"MotoDP Serwis: Samochodowy, Motocyklowy, diagnostyka,","Krakowska 306, 32-080 Zabierzów, Poland",4.8,235,+48 780 596 081,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.1088233,19.8248127,ChIJUV3IYk1YFkcRo9vDj99hSF4,2025-10-25T02:59:29.833517
Poland,Krakow,MotoKrak Garage,"Mikołaja Kopernika 25, 31-034 Kraków, Poland",,0,,,Motorcycle repair shop,Closed ⋅ Opens 12 AM Sun,50.0634249,19.9542911,ChIJ3bSlh9VbFkcRlXUZ2WvisJw,2025-10-25T02:59:30.462958
Poland,Krakow,Motolakier,"Przemyska 2, 31-036 Kraków, Poland",4.7,68,+48 606 116 643,http://motolakier.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.0088638,20.025463,ChIJRb35JIVDFkcR5Kaef-KZS-k,2025-10-25T02:59:29.833507
Poland,Krakow,Motor Serwis. Kujałowicz M.,"Zakliki z Mydlnik 16, 30-198 Kraków, Poland",4.1,13,+48 603 667 776,https://ktm.krakow.pl/,Auto repair shop,,50.0804064,19.8444426,ChIJZx8xcG5ZFkcR0qchrx7bKfk,2025-10-25T02:59:31.094481
Poland,Krakow,"Motorbike Barbershop, Kraków - Zauchy","Andrzeja Zauchy 7/lu2, 31-234 Kraków, Poland",4.7,99,+48 576 182 891,https://www.motorbikebarbershop.pl/,Barber shop,Closed ⋅ Opens 9 AM,50.1010321,19.9540303,ChIJRfdXCIVbFkcRqMqo_upd8qY,2025-10-25T02:59:30.462966
Poland,Krakow,"Motorbike Barbershop, Radzikowskiego","Walerego Eljasza-Radzikowskiego 108/u2, 31-315 Kraków, Poland",4.8,187,+48 536 950 451,https://www.motorbikebarbershop.pl/,Barber shop,Closed ⋅ Opens 9 AM,50.085154,19.8986386,ChIJM1-gWRJbFkcRefnaG-LGDoc,2025-10-25T02:59:31.094429
Poland,Krakow,Motos Serwis Naprawa Motocykli Skuterów Quadów,"Dworska 5, 32-087 Bibice, Poland",4.2,42,+48 731 949 321,https://motosrent.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.1289547,19.9481926,ChIJZRP3X1tbFkcRN9sj2lEXpG8,2025-10-25T02:59:29.833530
Poland,Krakow,Motozajezdnia,"Prosta 40, 30-814 Kraków, Poland",4.6,75,+48 600 560 770,https://www.motozajezdnia.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.0209885,19.9881941,ChIJf_-o9nxFFkcRbtZlRSLZkfo,2025-10-25T02:59:29.833497
Poland,Krakow,Nawratronik - Motorsport CHROBAK,"Obrońców Modlina 1D, 30-733 Kraków, Poland",4.1,194,+48 12 359 79 18,http://www.motorsportchrobak.com/,Motorcycle repair shop,Closed ⋅ Opens 8 AM,50.0381675,20.0060411,ChIJD81gkJZEFkcR77JZtXtXvg4,2025-10-25T02:59:31.094496
Poland,Krakow,Oscar Garage,"Zakopiańska 100, 30-435 Kraków, Poland",5.0,155,+48 668 377 003,https://www.facebook.com/profile.php?id=100075853580615,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.0060069,19.924654,ChIJOzBFGsFdFkcRRC3tLWH1PE4,2025-10-25T02:59:31.094491
Poland,Krakow,Performance Motorcycles LITTLE HD Bogusław Małajowicz,"Koźmice Wielkie 701, 32-020 Wieliczka, Poland",4.7,176,+48 530 880 129,https://malyhd.pl/,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,49.94825,20.040699,ChIJG1Qa8_NBFkcRS7cHixGMNIk,2025-10-25T02:59:31.094484
Poland,Krakow,Pilgrim Motorcycles,"Kolejowa 4, 30-805 Kraków, Poland",5.0,8,+48 667 790 146,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.0282089,19.9845258,ChIJGal4FARbFkcRoANq9tdCezk,2025-10-25T02:59:29.833520
Poland,Krakow,R-Moto. Serwis motocykli i samochodów. Rusinek P.,"Winnicka 57, 30-394 Kraków, Poland",4.8,93,+48 509 705 075,,Motorcycle repair shop,Closed ⋅ Opens 9 AM,50.0227211,19.8651283,ChIJ4d5VA0FcFkcRQEMYD5SK328,2025-10-25T02:59:29.833522
Poland,Krakow,Revolt Customs & Mechanic - serwis motocykli Kraków,"Stanisława Kmity 11, 32-083 Szczyglice, Poland",5.0,70,+48 791 520 890,http://revoltcustoms.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.0936572,19.8042588,ChIJoQdDaElZFkcRitp5eoMjQt4,2025-10-25T02:59:29.833478
Poland,Krakow,Ring ATC Auto Tuning motorcycle rental Krakow,"Katowicka 9, 31-351 Kraków, Poland",4.4,120,+48 600 251 863,https://wynajmijmotocykl.pl/,Motorcycle rental agency,Open 24 hours,50.0889462,19.8828124,ChIJJ-UkrCtaFkcRAgZ5S4cSbYE,2025-10-25T02:59:31.094432
Poland,Krakow,SCG Motocykle,"Parkowa, 32-020 Wieliczka, Poland",,0,+48 530 032 173,,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,50.0027192,20.021444,ChIJlTuFv8dDFkcRycjJf-ioHU0,2025-10-25T02:59:31.094489
Poland,Krakow,Samodzielna stacja naprawy rowerów,"Park 'Skały Twardowskiego' (nż, 30-376 Kraków, Poland",5.0,1,,,Motorcycle repair shop,,50.0376921,19.8980067,ChIJPfy2XABdFkcRoARDXKC7ZoY,2025-10-25T02:59:31.094458
Poland,Krakow,Skuter Serwis,"Tabaczna 10, 31-580 Kraków, Poland",4.3,115,+48 506 659 779,http://skuterserwis.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.0710083,20.008039,ChIJwRugSC9FFkcRNSwhD2f1Nro,2025-10-25T02:59:30.462978
Poland,Krakow,Speed ∞ ​​freedom,"Brzezie 182, 32-020 Brzezie, Poland",5.0,1,+48 731 751 843,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.1332993,19.8235867,ChIJ928OQLo5FkcREiuncgcV7dc,2025-10-25T02:59:30.462955
Poland,Krakow,Stacja naprawy rowerów,"30-395 Kraków, Poland",5.0,2,,,Motorcycle repair shop,,50.0163586,19.875715,ChIJc0tebABdFkcRgAV7MxFM_kE,2025-10-25T02:59:30.462950
Poland,Krakow,TRAIL RIDER MOTO STORE,"Kalwaryjska 69, 30-504 Kraków, Poland",5.0,1,,https://www.ebay.com/str/trailridermotostore,Motorcycle parts store,Closed ⋅ Opens 9 AM Mon,50.0385162,19.94165,ChIJFXANb-JbFkcR2kz4XfURb9Q,2025-10-25T02:59:31.094461
Poland,Krakow,Techmoto,"Przewóz 34, 30-716 Kraków, Poland",4.7,238,+48 511 544 537,http://www.techmoto.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.0442366,19.9960647,ChIJ02Q4WvxEFkcRx8XofM8ujVk,2025-10-25T02:59:29.833512
Poland,Krakow,Tom-Marg Sp. z o.o. ZPChr,"Pułkownika Stanisława Dąbka 16, 30-732 Kraków, Poland",4.2,11,+48 12 650 76 00,http://www.tommarg.pl/,Motorcycle repair shop,,50.033913,20.019395,ChIJFSy2_4tEFkcRGJjI7nIUJJY,2025-10-25T02:59:30.462981
Poland,Krakow,Warsztat Po Godzinach - serwis motocykli,"Stanisława Kmity 11, 32-083 Szczyglice, Poland",4.8,61,+48 791 520 890,http://facebook.com/warsztatpogodzinach,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,50.0936572,19.8042588,ChIJ0aPPngtWFkcRPXh8sBXouEM,2025-10-25T02:59:30.462939
Poland,Krakow,Wiejacha Moto Service,"Marcina Bielskiego 4A, 30-815 Kraków, Poland",4.8,105,+48 602 861 876,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,50.0235417,19.9946718,ChIJHyXhNGBDFkcRBknrqkAVy6c,2025-10-25T02:59:29.833503
Poland,Warsaw,"""3WHEELS"" Autoryzowany Dealer Motocykli URAL. Salon sprzedaży motocykli z Koszem. Sprzedaz wyjatkowych samochodów","Wojciecha Żywnego 21A, 02-701 Warszawa, Poland",2.5,21,+48 608 656 565,,Motorcycle repair shop,,52.1915309,21.0274691,ChIJbU-oznjNHkcRNWNxmrFnMPQ,2025-10-25T02:59:27.213685
Poland,Warsaw,4ride.pl - Sklep Motocyklowy Warszawa,"al. Prymasa Tysiąclecia 76C, 01-424 Warszawa, Poland",4.6,1198,+48 792 014 440,https://www.4ride.pl/,Motorcycle shop,Closed ⋅ Opens 10 AM,52.24085,20.9575142,ChIJl0DmEXHLHkcRdVGQZR_7OJ4,2025-10-25T02:59:26.600786
Poland,Warsaw,86 Gear Motorcycles,"Tunelowa 2, 01-221 Warszawa, Poland",4.7,22,+48 600 624 114,https://www.86gear.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.2223228,20.9698893,ChIJwcoW_iHNHkcRJhZMbYZ1lkc,2025-10-25T02:59:25.986219
Poland,Warsaw,ARIMOT,"pawilon 5 (wejście od Brzeskiej, Ząbkowska 13, 03-736 Warszawa, Poland",4.8,180,+48 501 075 762,http://www.arimot.pl/,Motorcycle parts store,Closed ⋅ Opens 9:30 AM,52.2537083,21.0402957,ChIJk5Z4mkfMHkcRhhFNlPKPfy4,2025-10-25T02:59:27.213721
Poland,Warsaw,BFG racing Poland,"Dolna 21B, 00-773 Warszawa, Poland",4.7,39,+48 732 550 702,http://www.bfgracing.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2001913,21.0289163,ChIJ38g_Iu5APEcRxym89yB23G8,2025-10-25T02:59:27.213703
Poland,Warsaw,Baza Kopcia,"Jana Ostroroga 2, 07-300 Warszawa, Poland",5.0,3,,,Motorcycle repair shop,Open 24 hours,52.243933,20.9685858,ChIJIQ194kDTGUcR3QlVgaijIRM,2025-10-25T02:59:25.986249
Poland,Warsaw,Bike Motor Team,"Wysoka 18, 05-090 Raszyn, Poland",4.9,19,+48 603 134 506,http://www.bikemotorteam.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.1543621,20.9152915,ChIJUdYjZpozGUcRd2H8Bv_Egsg,2025-10-25T02:59:26.600789
Poland,Warsaw,Bikestar.pl - Shop Motorcycle Warsaw,"Ładna 23, 03-629 Warszawa, Poland",4.8,299,+48 500 667 699,https://www.bikestar.pl/,Motorcycle shop,Closed ⋅ Opens 10 AM,52.2882807,21.0730366,ChIJ32rLOq_OHkcRCq6pxFC4oDs,2025-10-25T02:59:26.600813
Poland,Warsaw,DEMIURGE CYCLES - serwis motocykli amerykańskich,"Szeligowska 8, 05-850 Szeligi, Poland",5.0,15,+48 514 807 479,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2285281,20.8617444,ChIJ2_FjKEPLHkcResA7HhaALhE,2025-10-25T02:59:25.986246
Poland,Warsaw,"Dziad Borowy - serwis motocykli, wulkanizacja, modyfikacja kół na bezdętkowe","Michała Spisaka 17, 02-495 Warszawa, Poland",4.6,83,+48 535 735 033,https://dziadborowy.pl/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,52.1851007,20.8847972,ChIJ8dhLNuw1GUcRsGR9puBHClU,2025-10-25T02:59:26.600800
Poland,Warsaw,FAWORYT - SERWIS MOTOCYKLOWY,"Stroma 59, 01-100 Warszawa, Poland",5.0,19,+48 500 061 309,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2338429,20.92506,ChIJ1SNdJjLLHkcRDWCcazaDX2I,2025-10-25T02:59:25.986228
Poland,Warsaw,FixMotoPL Serwis i Naprawa Skuterów Motocykli w Warszawie PL RU UA,"Zabraniecka 82/budynok 306, 03-787 Warszawa, Poland",4.9,51,+48 797 882 224,https://fixmotopl.tilda.ws/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.2622818,21.0688723,ChIJZ_i_BjTNHkcRiMjTTqmt56k,2025-10-25T02:59:25.986244
Poland,Warsaw,Greenworkshop,"Herbowa 23, 01-938 Warszawa, Poland",4.8,133,+48 503 559 779,http://greenworkshop.pl/,Motorcycle repair shop,,52.2973343,20.9021417,ChIJaR0tGo3JHkcR-RPk5HqK-dU,2025-10-25T02:59:25.986231
Poland,Warsaw,I&P Ride,"Jana Ostroroga 10, 01-163 Warszawa, Poland",5.0,2,+48 571 999 592,http://ipride.waw.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.2444004,20.9685266,ChIJQ1LG2QfLHkcRFvsgtG7BDuM,2025-10-25T02:59:26.600802
Poland,Warsaw,"ISM Serwis - Aprilia|BSA|Royal Enfield|Peugeot|MV Agusta|Moto Guzzi|Kymco.Sklep online, importer części OEM","04-420, Roty 62, 04-420 Warszawa, Poland",4.7,547,+48 513 630 430,https://ismserwis.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2654055,21.1609206,ChIJ1dKQI_jNHkcRnecJaDTqkic,2025-10-25T02:59:27.213718
Poland,Warsaw,Jack's Motorcycles,"Komitetu Obrony Robotników 39, 02-148 Warszawa, Poland",4.9,148,+48 22 559 92 28,http://jacksmotogarage.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.1807716,20.9738045,ChIJOQbS-T4zGUcRvr4Rv0hle18,2025-10-25T02:59:25.986198
Poland,Warsaw,Jet Bike Serwis,"Trakt Lubelski 237, 04-667 Warszawa, Poland",4.3,45,+48 609 111 372,https://www.jetbike.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.2067925,21.1332709,ChIJH666APPSHkcRRTtoPBbf7xM,2025-10-25T02:59:26.600805
Poland,Warsaw,KAWASAKI salon i serwis motocyklowy *** MOTORS Warszawa ***,"Elektronowa 2, 03-219 Warszawa, Poland",4.6,9,+48 730 608 208,https://www.motors.bike/,Motorcycle repair shop,Closed ⋅ Opens 11 AM Mon,52.2940108,21.0026122,ChIJg42mEWrJHkcRRiB69Osuvbw,2025-10-25T02:59:27.213734
Poland,Warsaw,Karaluch Serwis,"Jutrzenki 121, 02-231 Warszawa, Poland",5.0,3,+48 509 135 162,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.1944532,20.9294084,ChIJBy8mlrU1GUcRudfZm9XvR7I,2025-10-25T02:59:25.986263
Poland,Warsaw,Konieczny Seriws Motocyklowy,"Żyzna 11, 03-613 Warszawa, Poland",4.4,162,+48 666 600 550,http://www.motoexpertwarszawa24.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.2808891,21.0642771,ChIJmyPr2ZrOHkcR2Md0v91A63s,2025-10-25T02:59:25.986258
Poland,Warsaw,Kove Warszawa,"Łopuszańska 93, 02-457 Warszawa, Poland",5.0,14,+48 884 848 829,http://www.monsterbike.pl/kove/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.1944354,20.9335259,ChIJ-fYG97w1GUcR68F74wZxQRk,2025-10-25T02:59:27.213729
Poland,Warsaw,MARS MOTORS - Serwis Motocykli,"Marsa 52, 04-246 Warszawa, Poland",5.0,9,+48 576 388 997,,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.2409677,21.1351818,ChIJQ1l3cZbTHkcRnp9pGkmR9vY,2025-10-25T02:59:26.600797
Poland,Warsaw,MB1 Serwis Motocykli i Skuterów,"Wylotowa 3, 04-659 Warszawa, Poland",4.8,52,+48 501 832 680,https://mb1.pl/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,52.2145623,21.1478754,ChIJzx-b-1jSHkcRwL6If6gZnWQ,2025-10-25T02:59:26.600816
Poland,Warsaw,MEGA SPORT Sławomir KRAWCZYK,"Garażowa 4, 02-651 Warszawa, Poland",4.0,63,+48 603 604 602,,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.1880684,21.003978,ChIJp2Hg1tQzGUcRRi-BXzrwELw,2025-10-25T02:59:27.213732
Poland,Warsaw,"MOTOFUJI Garage - Serwis i naprawa motocykli, quadów, skuterów","Juliana Konstantego Ordona 2A, 01-237 Warszawa, Poland",4.8,44,+48 572 515 636,http://motofuji.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.2220122,20.953898,ChIJb3mwng4xGUcRuMVcjdDesr4,2025-10-25T02:59:25.986225
Poland,Warsaw,MPwood SERWIS MOTOCYKLI I SKUTERÓW 50-125ccm,"Orzechowa 36, 05-090 Rybie, Poland",5.0,12,+48 577 600 677,,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,52.1595007,20.9392655,ChIJX0Ceq50zGUcRIo7QX47_VHY,2025-10-25T02:59:27.213706
Poland,Warsaw,Modeka Spidi & store Warsaw,"al. Prymasa Tysiąclecia 76D, 01-424 Warszawa, Poland",4.9,176,+48 22 638 06 51,https://motopublica.pl/,Motorcycle shop,Closed ⋅ Opens 10 AM,52.241069,20.9576741,ChIJyehXOHHLHkcRMq4GbfSW05U,2025-10-25T02:59:26.600818
Poland,Warsaw,Moto Imperial Garage,"Erazma Ciołka 35/pawilon 52, 01-445 Warszawa, Poland",4.9,38,+48 535 389 550,,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.2462516,20.9424518,ChIJxXxU_JdrGEcRliY1IKornIU,2025-10-25T02:59:26.600823
Poland,Warsaw,"Moto Muppet - Serwis, naprawa, zimowanie motocykli i transport Warszawa","teren klubu sportowego Spójnia, Wybrzeże Gdyńskie 2, 01-531 Warszawa, Poland",4.5,106,+48 796 358 586,http://motomuppet.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2704515,20.9987796,ChIJB8gIpgzMHkcRVTFMMwckwyk,2025-10-25T02:59:26.600791
Poland,Warsaw,MotoTune - serwis i tuning motocykli,"Połczyńska 113, 01-303 Warszawa, Poland",5.0,182,+48 665 103 350,https://mototune.com.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2161256,20.8866438,ChIJ36rfu3U1GUcRlS6Z51Vejjw,2025-10-25T02:59:25.986212
Poland,Warsaw,MotoUna - Naprawa Motocykli&Skuterów,"Makowska, 04-323 Warszawa, Poland",5.0,41,+48 532 888 553,,Motorcycle repair shop,Closed ⋅ Opens 9 AM,52.2530079,21.0919491,ChIJrX9KLBfNHkcRuMVJYZPxqs8,2025-10-25T02:59:27.213716
Poland,Warsaw,Motocykle Wilanów - CheckMyBike.pl,"Grabalówki 1E, 02-996 Warszawa, Poland",4.9,138,+48 793 392 036,http://www.serwis-motocykli.com/,Motorcycle repair shop,Closed ⋅ Opens 12 PM Mon,52.1502779,21.1314074,ChIJMTQ4SlAtGUcR56e6B1LpXNM,2025-10-25T02:59:25.986234
Poland,Warsaw,Motoholicy,"Księdza Hugona Kołłątaja 10, 05-820 Piastów, Poland",4.8,544,+48 791 444 797,http://motoholicy.pl/,Motorcycle repair shop,,52.1907371,20.8495146,ChIJwcMZlwnJHkcR6EGaeq4v_KQ,2025-10-25T02:59:25.986255
Poland,Warsaw,Motopower Warszawa - Piotr Radom,"Trakt Lubelski 316, 04-667 Warszawa, Poland",4.8,130,+48 508 338 519,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.2155747,21.1342338,ChIJE21pp2fSHkcR-DEJ-xb0aLo,2025-10-25T02:59:25.986239
Poland,Warsaw,Motorsport Addicts,"Poznańska 55B/39, 05-850 Jawczyce, Poland",5.0,32,+48 797 130 348,https://motorsport-addicts.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2151015,20.8572496,ChIJ4Tq5YEU1GUcR8CMJaJEl91U,2025-10-25T02:59:27.213708
Poland,Warsaw,NAPRAWA SKUTERÓW I MOTOCYKLI-Wulkanizacja- HOLOWANIE 24H,"Wawrzyńca Surowieckiego 2, 02-785 Warszawa, Poland",3.9,38,+48 735 187 795,http://laweta-pomoc-drogowa.pl/,Motorcycle repair shop,Open 24 hours,52.1624588,21.0184022,ChIJP_7coEUzGUcR89tlLq2d3e8,2025-10-25T02:59:26.600769
Poland,Warsaw,Naprawa Motocykli Wola i Centrum Warszawa,"Przyokopowa 5A, 01-208 Warszawa, Poland",4.1,9,+48 796 512 612,,Motorcycle repair shop,Closed ⋅ Opens 8 AM,52.2256289,20.9770761,ChIJsbtVoaDNHkcRckKZNPgETQU,2025-10-25T02:59:27.213670
Poland,Warsaw,Nazar Serwis motocykli,"Syreny, 01-231 Warszawa, Poland",1.0,1,,,Motorcycle repair shop,,52.2347877,20.9629853,ChIJQUKVRADLHkcRvQr_Bcd3sco,2025-10-25T02:59:26.600811
Poland,Warsaw,P.J.P. Motocykle,"Warszawska 96, 05-082 Blizne Jasińskiego, Poland",4.4,88,+48 509 688 545,http://www.pjpmotocykle.com.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.2421786,20.8761925,ChIJyfSqPpXKHkcRIUe4TMWXr6I,2025-10-25T02:59:27.213713
Poland,Warsaw,Pole position motocykle serwis,"Cyprysowa 20, 02-265 Warszawa, Poland",4.9,119,+48 503 577 700,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.1802373,20.9441671,ChIJ7SfLjNNLGUcRaoFoJhZ6nRM,2025-10-25T02:59:26.600753
Poland,Warsaw,Quad Reaktywacja,"Henryka Sienkiewicza 14, 05-220 Zielonka, Poland",5.0,1,,https://www.facebook.com/QuadReaktywacja,Motorcycle repair shop,,52.3082163,21.1567751,ChIJqUMwZkbPHkcRgi_lmznJUtM,2025-10-25T02:59:27.213689
Poland,Warsaw,Quick serwis motocyklowy,"Barbary Ludwiżanki 5, 00-769 Warszawa, Poland",4.9,95,+48 797 206 660,https://www.facebook.com/profile.php?id=100089825486812,Motorcycle repair shop,Closed ⋅ Opens 11 AM Mon,52.1969545,21.0435753,ChIJR8OTy9UzGUcRz9Kd0cqLewY,2025-10-25T02:59:26.600794
Poland,Warsaw,Red Bike,"Serwituty 25, 02-233 Warszawa, Poland",4.9,70,+48 512 535 110,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.1859225,20.928178,ChIJN23Io5g0GUcR1JL-IcH1tQU,2025-10-25T02:59:25.986241
Poland,Warsaw,"Retro Racer, Przebudowa motocykli, Custom Garage","Instalatorów 23, 02-237 Warszawa, Poland",4.5,2,,,Motorcycle repair shop,Closed ⋅ Opens 11 AM Mon,52.1992948,20.9489396,ChIJdTHH_lUzGUcRvp_As68hEHI,2025-10-25T02:59:27.213701
Poland,Warsaw,Rockstar Motorcycles,"Raszyńska 7, 05-090 Rybie, Poland",5.0,43,+48 798 150 798,,Motorcycle repair shop,Closed ⋅ Opens 12 PM Mon,52.1479791,20.94189,ChIJfWfdVEIzGUcR_KKgiUr4WeE,2025-10-25T02:59:25.986216
Poland,Warsaw,STUNTBIKEPERFORMANCE GARAGE,"Księcia Bolesława 7D/171, 01-494 Warszawa, Poland",2.0,1,+48 791 019 118,http://stuntbikeperformance.com/,Motorcycle repair shop,,52.2532969,20.935462,ChIJ377BSKjLHkcRmyhTejTk-I0,2025-10-25T02:59:25.986252
Poland,Warsaw,Serwis Motocykli i Skuterów,"Grabalówki 1e, 02-996 Warszawa, Poland",4.6,75,+48 503 648 964,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.1502779,21.1314074,ChIJ_S7jjC4tGUcRQM5mPkS2g44,2025-10-25T02:59:26.600820
Poland,Warsaw,Serwis Motocyklowy Johnny,"Ludwika Mierosławskiego 26, 01-558 Warszawa, Poland",5.0,9,+48 515 552 462,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.2658331,20.9863292,ChIJhdpAecvLHkcRsW_rb90Qn-0,2025-10-25T02:59:25.986260
Poland,Warsaw,Serwis motocyki i quadów,"Zwoleńska 32, 04-761 Warszawa, Poland",4.6,55,+48 503 587 608,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.1985627,21.1431647,ChIJVdqApeXSHkcRuydGFcw2-6A,2025-10-25T02:59:26.600779
Poland,Warsaw,Serwis motocyklowy MSMOTOR,"Bakalarska 22, 02-212 Warszawa, Poland",4.7,172,+48 500 200 115,https://www.msmotor.pl/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.193955,20.9572415,ChIJbYy491AzGUcRpHorIiXk5Vg,2025-10-25T02:59:27.213698
Poland,Warsaw,Speedbike,"Połczyńska 113, 01-303 Warszawa, Poland",4.9,143,+48 601 174 787,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,52.216186,20.8865888,ChIJq4CQU6c0GUcR-9ukWGkArpM,2025-10-25T02:59:25.986222
Poland,Warsaw,V-Max. Rolnik R.,"Światowa 11, 02-229 Warszawa, Poland",4.9,29,+48 22 846 61 28,,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.1956392,20.9353839,ChIJLf9x8aU0GUcRMBMzMGWZ3hc,2025-10-25T02:59:26.600807
Poland,Warsaw,V360 / VESPA.WAW.PL,"Samolotowa 2, 03-984 Warszawa, Poland",4.8,93,+48 505 924 445,http://vespa.waw.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.2221965,21.0994819,ChIJdybP6IHNHkcRI5eNBolHYzM,2025-10-25T02:59:27.213692
Poland,Warsaw,Warszawski Serwis Motocyklowy Świat Motocykli,"Połczyńska 69, 01-336 Warszawa, Poland",4.8,126,+48 22 665 85 42,http://www.naprawamotocykla.pl/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,52.2173803,20.9063902,ChIJwdlvzS3LHkcRvySeCzx7NCc,2025-10-25T02:59:27.213711
Poland,Warsaw,Wynajem skuterów,"Sokołowska 9/U2, 01-142 Warszawa, Poland",5.0,7,+48 793 055 676,,Motorcycle repair shop,Closed ⋅ Opens 10 AM,52.2343076,20.9590178,ChIJJVAqDQDLHkcRJOXBwxatdIo,2025-10-25T02:59:27.213695
Poland,Warsaw,Youngblood motorcycles,"Tarnogórska 14, 03-679 Warszawa, Poland",5.0,13,+48 732 916 488,https://www.instagram.com/youngblood_motorcycles?igsh=ZnhzMmltNDg1a2gz&utm_source=qr,Motorcycle repair shop,Closed ⋅ Opens 11:30 AM,52.2796183,21.073641,ChIJ_4j9Q2LJHkcRitN3UzvxSjA,2025-10-25T02:59:25.986236
Poland,Warsaw,"Маша, Спердаляй на Украйна","Grójecka, 02-019 Warszawa, Poland",,0,,,Motorcycle repair shop,,52.2211936,20.9865213,ChIJuSneRQDNHkcROkwPpr5gQdc,2025-10-25T02:59:27.213727
Portugal,Lisbon,APMotos,"R. Actor António Cardoso 7B, 1900-010 Lisboa, Portugal",4.3,232,+351 21 849 2476,http://apmotos.com/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,38.7339701,-9.1324362,ChIJJ9vjz5czGQ0RKZ5VLU4dtSs,2025-10-25T02:58:35.946501
Portugal,Lisbon,Antalmetal Unip. Lda,"R. Particular 1, 2670-502 Loures, Portugal",4.8,40,+351 21 980 2038,,Motorcycle repair shop,,38.8160766,-9.2013814,ChIJE8JBH8bSHg0RvXCTtOXws5M,2025-10-25T02:58:37.207097
